"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043651","linoleic acid metabolic process","12/4550","22/18860",0.545454545454545,2.26093906093906,3.33682364423324,0.00206099863128739,0.0273554722383028,0.0229621753017857,"60481/54898/247/2950/2938/1579/2946/83401/284541/1562/9415/242",12
"GO:0050802","circadian sleep/wake cycle, sleep","12/4550","22/18860",0.545454545454545,2.26093906093906,3.33682364423324,0.00206099863128739,0.0273554722383028,0.0229621753017857,"2691/10874/2692/100/1437/3737/51738/4887/1141/5730/1813/153",12
"GO:0051930","regulation of sensory perception of pain","12/4550","22/18860",0.545454545454545,2.26093906093906,3.33682364423324,0.00206099863128739,0.0273554722383028,0.0229621753017857,"2171/10874/151647/10879/6863/2906/5243/55273/644139/26952/80763/58503",12
"GO:0051931","regulation of sensory perception","12/4550","22/18860",0.545454545454545,2.26093906093906,3.33682364423324,0.00206099863128739,0.0273554722383028,0.0229621753017857,"2171/10874/151647/10879/6863/2906/5243/55273/644139/26952/80763/58503",12
"GO:0071392","cellular response to estradiol stimulus","17/4550","36/18860",0.472222222222222,1.95738705738706,3.24211232443409,0.00209933154566888,0.0277465555810671,0.0232904505439725,"2099/890/80139/1956/81930/4488/6422/5457/6715/10268/8204/6752/2852/5243/4656/4654/5458",17
"GO:0002237","response to molecule of bacterial origin","115/4550","375/18860",0.306666666666667,1.27115018315018,2.99061853234936,0.00209937794035062,0.0277465555810671,0.0232904505439725,"7494/6833/671/8767/3595/3158/6374/8140/4851/3066/4986/2255/5914/3654/4067/57162/1051/721/6279/6590/3620/6891/3552/199713/5336/3627/140885/7369/1869/79931/3934/55765/5578/949/9076/6583/2950/26525/115362/27063/3929/654/249/27086/730249/8792/8856/2048/90070/1524/7412/644/7124/5737/3576/6372/59307/1437/10333/6376/1511/284297/56300/10804/6863/496/27250/7096/2796/11027/10288/2204/445/442909/64170/80380/5197/3592/4435/4064/29126/245937/4843/4353/1439/2353/5243/941/129607/5473/57379/5142/5196/1906/406932/356/27178/57048/27177/2623/3248/4842/948/6403/4283/414332/64332/497189/9971/1543/2056/1991/6278/768218/84639",115
"GO:0042220","response to cocaine","22/4550","51/18860",0.431372549019608,1.78806291747468,3.17766666932389,0.00216347342103588,0.0285330975549753,0.0239506736441171,"2019/18/890/3066/4986/6532/2890/6505/27092/730249/745/6506/3356/1816/2912/2354/1141/1814/84152/6870/1813/1812",22
"GO:0021892","cerebral cortex GABAergic interneuron differentiation","8/4550","12/18860",0.666666666666667,2.76336996336996,3.44545543609011,0.00216831891873106,0.0285365439093041,0.0239535665129208,"429/1746/7080/55079/1745/1813/1812/170302",8
"GO:0044784","metaphase/anaphase transition of cell cycle","37/4550","99/18860",0.373737373737374,1.54916194916195,3.0891233847079,0.00219002295356725,0.0287613773965319,0.024142291675567,"55143/991/7272/10403/9212/699/83903/5347/220134/9319/221150/9787/11065/332/26271/54908/3619/1063/1062/83540/4085/701/348654/891/147841/57082/10460/9700/57405/8110/84101/1843/990/8379/56155/118471/51412",37
"GO:0097553","calcium ion transmembrane import into cytosol","65/4550","195/18860",0.333333333333333,1.38168498168498,3.02101994256513,0.00220783874617776,0.0289239920445745,0.0242787903630129,"84959/8912/3783/4067/776/59341/162514/596/79041/3708/5336/3627/6261/6263/5621/844/2916/477/23007/778/3270/773/90070/2904/57158/1756/2946/25769/6373/6376/5031/9495/55636/2903/774/4923/2852/5334/2906/845/5332/55503/3356/2902/728215/4803/796/6262/777/8989/356/9001/5026/4842/4283/6543/83795/387129/2056/196541/3358/1813/1812/810/5535",65
"GO:0007605","sensory perception of sound","59/4550","174/18860",0.339080459770115,1.40550713654162,3.03012235430738,0.00221169802621967,0.0289239920445745,0.0242787903630129,"1302/9132/26018/7466/5205/332/81624/776/117531/286262/153562/9368/56914/57731/84189/170961/3198/84059/55584/7068/1690/4919/491/10083/259236/55636/51473/10804/4609/4036/121227/53904/3249/1285/442909/65217/40/124590/375611/5077/5456/222662/119467/3815/7809/7349/50617/9381/7401/1141/374462/83715/1280/2917/388551/1428/150677/53942/5458",59
"GO:0003014","renal system process","50/4550","143/18860",0.34965034965035,1.44931991085837,3.04124056294672,0.00225544166430654,0.0294342229775853,0.0247070780571944,"7466/185/10916/57156/10686/1184/65266/596/81693/7369/9368/4883/5578/1139/133/1579/652/361/3778/9429/554/65267/1201/6781/6565/5567/170392/685/6927/66002/50617/28912/149461/1143/1906/6869/1141/8529/3758/80763/4142/363/9370/1813/7276/6523/116085/359/4879/186",50
"GO:0006869","lipid transport","138/4550","461/18860",0.299349240780911,1.24081905079736,2.9518168325968,0.00227289890083047,0.0295999909156269,0.0248462236153324,"29015/5321/185/2173/2171/10809/154664/5205/319/83850/11001/3783/4067/54677/1408/5743/65266/85320/4602/5465/23250/5443/51083/161291/9388/9619/8399/51305/4828/388931/151176/2661/949/6513/301/26031/5104/83394/123/553/6579/3929/654/8792/391013/1579/1381/5359/21/5360/29881/10650/255189/57047/57476/7436/201780/57605/23120/9429/134429/51761/6863/28231/4547/5727/389668/4923/10350/1201/4824/389158/255738/148229/51738/114880/4843/10351/1066/1080/55867/9227/28234/26154/64849/5243/283238/28965/634/343702/10257/1906/6582/356/10349/57048/3952/5947/63924/147323/8529/948/114786/336/57540/1588/56729/335/2172/64600/1814/9971/4018/653509/1149/347/118471/24/80763/116519/9370/56923/84417/1109/646486/407019/26279/8647/50487/1813/9376/10877/5375/10599/646480/6555/693198/345",138
"GO:0030073","insulin secretion","70/4550","213/18860",0.328638497652582,1.36222462983026,2.99784038115573,0.00231404968991347,0.0298366455432733,0.0250448714397478,"18/6833/3767/1131/7200/8938/131177/169026/10815/94121/55638/9501/10411/9607/2696/3708/7447/5799/6566/51083/25924/1113/111/3667/5578/6720/57393/2151/1946/2867/7124/5019/3651/952/100507043/150/2770/7021/3458/2852/222546/51738/4843/1080/3745/3170/3670/26154/6927/114/6352/57818/8989/116/3952/152/6755/4826/6616/9971/7425/83795/2864/54097/1813/4160/846/2695/6514/222545",70
"GO:0006570","tyrosine metabolic process","10/4550","17/18860",0.588235294117647,2.4382676147382,3.34529444945033,0.00231890846443565,0.0298366455432733,0.0250448714397478,"143941/4948/6898/2184/3081/259307/389434/1638/7054/5053",10
"GO:0007620","copulation","10/4550","17/18860",0.588235294117647,2.4382676147382,3.34529444945033,0.00231890846443565,0.0298366455432733,0.0250448714397478,"18/5266/5270/5104/8528/100/6863/43847/6869/6406",10
"GO:0043278","response to morphine","10/4550","17/18860",0.588235294117647,2.4382676147382,3.34529444945033,0.00231890846443565,0.0298366455432733,0.0250448714397478,"9607/2890/6505/150/2354/114/1814/84152/1813/4988",10
"GO:1902969","mitotic DNA replication","10/4550","17/18860",0.588235294117647,2.4382676147382,3.34529444945033,0.00231890846443565,0.0298366455432733,0.0250448714397478,"4175/8318/4172/4173/9837/5888/983/4171/675/7083",10
"GO:0046888","negative regulation of hormone secretion","28/4550","70/18860",0.4,1.65802197802198,3.11007771246225,0.00231982914746093,0.0298366455432733,0.0250448714397478,"6833/3767/131177/94121/4986/1408/9607/7447/1113/51305/4828/3667/6720/2867/150/2697/80223/2770/3976/51738/3745/7349/1906/3952/152/8074/9370/1813",28
"GO:0051384","response to glucocorticoid","47/4550","133/18860",0.353383458646617,1.46479385276378,3.03317384560646,0.00235573473594151,0.0302359767654349,0.0253800699494599,"6898/3158/6285/596/6715/5578/301/9076/2950/11170/654/249/2692/21/7124/595/3651/374/2322/114907/8313/6752/445/15/54541/6781/1843/2353/6586/3670/2354/5243/178/7349/2690/23205/799/1906/84676/6755/5730/5105/2056/9370/196541/4654/50616",47
"GO:0022410","circadian sleep/wake cycle process","13/4550","25/18860",0.52,2.15542857142857,3.25968404179665,0.00238323261792336,0.030400866898715,0.0255184786785409,"2691/10874/2692/100/1437/3737/51738/4887/1141/5730/3062/1813/153",13
"GO:0051953","negative regulation of amine transport","13/4550","25/18860",0.52,2.15542857142857,3.25968404179665,0.00238323261792336,0.030400866898715,0.0255184786785409,"18/7200/1113/5997/151/7124/150/3952/152/2917/6860/1813/4889",13
"GO:2000831","regulation of steroid hormone secretion","13/4550","25/18860",0.52,2.15542857142857,3.25968404179665,0.00238323261792336,0.030400866898715,0.0255184786785409,"185/1408/5443/51083/51305/2661/654/6863/4824/51738/1588/56729/84417",13
"GO:0010959","regulation of metal ion transport","115/4550","377/18860",0.305039787798409,1.2644066808523,2.92416637915986,0.00255578568966076,0.0325353086260495,0.0273101284328404,"6833/84959/3755/8614/7466/3787/27075/4986/23171/3783/4067/776/3747/117531/483/65266/162514/23630/596/79041/3627/51083/79570/389816/5621/53826/9368/844/3934/2916/477/6327/57731/5270/786/778/3270/28954/90070/57158/1756/2946/3754/9454/816/6373/6376/3759/1482/5031/9495/55636/130497/6324/53827/150/65267/3458/4923/11027/5957/30818/10288/59285/30820/2852/255738/1230/84766/6781/845/6330/353514/6331/9722/3356/2902/3746/1804/3670/4803/7349/796/53822/6262/6352/219527/5142/9001/2257/100507027/5026/4842/23566/4283/170850/53828/1814/57119/83795/2864/88/387129/2056/100507537/196541/1813/846/57628/1812/810/6690/5535/1908/6406",115
"GO:0045229","external encapsulating structure organization","103/4550","333/18860",0.309309309309309,1.28210408210408,2.92869501664668,0.00258036989954501,0.0327812298462606,0.0275165546323124,"2296/79875/1302/4241/8785/1515/164656/6624/170689/5351/7051/84171/323/29113/4316/55612/4851/5806/9313/8985/2824/25818/255743/7101/9508/2303/8190/5650/81031/59277/650/10549/339366/7177/5268/55512/64093/11005/4321/90993/4312/64094/4148/1471/85301/4326/4146/84830/25975/7124/1286/10266/9622/8313/1511/7045/1545/144165/6662/284217/256076/4239/56999/56605/6939/7148/3249/1842/7373/1285/3908/6423/1310/7078/7448/5352/1215/2331/81621/59350/146206/54507/2620/23127/9806/4629/79625/1288/5212/642658/388697/3038/11095/137902/1280/171019/4319/1991/4322/7143/407019/407054/56547",103
"GO:0015732","prostaglandin transport","14/4550","28/18860",0.5,2.07252747252747,3.20246527997846,0.00263400846427246,0.0331917058503969,0.0278611080687161,"5321/5743/8399/8792/28231/4843/55867/10257/1906/6582/3952/50487/9376/10599",14
"GO:0021846","cell proliferation in forebrain","14/4550","28/18860",0.5,2.07252747252747,3.20246527997846,0.00263400846427246,0.0331917058503969,0.0278611080687161,"9928/6496/8091/4781/2737/85440/5454/10642/64211/5455/2253/1638/7476/170302",14
"GO:0030431","sleep","14/4550","28/18860",0.5,2.07252747252747,3.20246527997846,0.00263400846427246,0.0331917058503969,0.0278611080687161,"2691/10874/2692/100/1437/2903/3737/51738/4887/1141/5730/1813/117194/153",14
"GO:0060740","prostate gland epithelium morphogenesis","14/4550","28/18860",0.5,2.07252747252747,3.20246527997846,0.00263400846427246,0.0331917058503969,0.0278611080687161,"2099/3169/367/4851/2255/3239/6422/3400/10818/652/6662/9420/4824/655",14
"GO:0003015","heart process","87/4550","275/18860",0.316363636363636,1.31134465534466,2.93272735966241,0.00264779504764364,0.0332980286294579,0.0279503553779969,"1824/3760/23704/3752/23171/8912/776/157378/23630/6332/79041/10874/6505/6271/1113/477/6327/57731/59272/25937/3270/6720/2627/492/133/5997/100/57158/1756/7124/2946/7068/1525/10268/7136/491/10052/3759/1482/6324/6863/2697/81033/79924/30820/6445/3751/6781/845/6330/6331/9722/2740/11149/7139/3670/23493/7349/6262/6329/5142/58498/1906/2257/1907/137868/4842/4625/6326/6543/7054/10021/80763/100506013/121643/6870/100507537/4633/1813/153/2626/4624/6323/1908/4159/27302/186",87
"GO:0071827","plasma lipoprotein particle organization","24/4550","58/18860",0.413793103448276,1.71519514967791,3.07596751637468,0.00273424545428331,0.0343158829695838,0.0288047420098946,"185/9388/9619/8399/949/5360/5046/7941/4547/338328/4353/5567/51129/5407/336/335/27329/9971/116519/50487/5408/119548/5406/345",24
"GO:0050878","regulation of body fluid levels","118/4550","389/18860",0.303341902313625,1.25736885222746,2.89221646364898,0.00279179384605443,0.0346914398125292,0.029119984312728,"7494/10551/2066/2155/3572/1131/5321/84959/7466/540/10451/4986/2255/1448/3783/4067/6532/59341/5912/6337/65266/5465/5336/25946/7369/5618/284/653145/64714/4883/5327/4583/388931/7301/5578/5270/80274/7498/6583/8527/1608/2692/2151/362/133/1579/7166/5359/2048/151/90070/100/84830/6484/5329/5055/595/361/8835/5638/7422/1511/10855/144165/150/554/65267/57834/257194/1128/1952/171389/7448/5588/5567/685/79987/3356/1080/22915/3170/5265/66002/51378/5243/55107/7980/51129/9148/634/2244/646960/5196/1906/6582/79057/2623/23657/152/1447/8529/948/27023/6403/159296/497189/363/242/5617/2165/1813/7276/51156/359/4879/2160/6779/2243",118
"GO:0051983","regulation of chromosome segregation","47/4550","134/18860",0.350746268656716,1.45386255535509,2.97303112116612,0.00279323674128462,0.0346914398125292,0.029119984312728,"84072/55143/9918/991/7272/10403/11004/9212/699/83903/5347/220134/9319/23397/221150/64151/9787/11065/332/26271/54908/3619/1063/54892/1062/83540/4085/701/348654/983/891/147841/57082/10460/9700/57405/5359/10051/8110/84101/1843/990/8379/56155/100533997/118471/51412",47
"GO:0000255","allantoin metabolic process","7/4550","10/18860",0.7,2.90153846153846,3.39152207784263,0.00280484867718599,0.0346914398125292,0.029119984312728,"7498/4860/100/9615/646625/84618/55821",7
"GO:0003253","cardiac neural crest cell migration involved in outflow tract morphogenesis","7/4550","10/18860",0.7,2.90153846153846,3.39152207784263,0.00280484867718599,0.0346914398125292,0.029119984312728,"10512/652/2348/9464/1906/655/5308",7
"GO:0009750","response to fructose","7/4550","10/18860",0.7,2.90153846153846,3.39152207784263,0.00280484867718599,0.0346914398125292,0.029119984312728,"7494/5465/3934/6720/7124/6518/759",7
"GO:0030643","intracellular phosphate ion homeostasis","7/4550","10/18860",0.7,2.90153846153846,3.39152207784263,0.00280484867718599,0.0346914398125292,0.029119984312728,"5167/7369/9368/368/10568/6569/8074",7
"GO:0090184","positive regulation of kidney development","7/4550","10/18860",0.7,2.90153846153846,3.39152207784263,0.00280484867718599,0.0346914398125292,0.029119984312728,"30812/5979/6662/4609/2297/5076/186",7
"GO:0021522","spinal cord motor neuron differentiation","15/4550","31/18860",0.483870967741935,2.00567174760723,3.15986610622913,0.00281853074266432,0.0346914398125292,0.029119984312728,"8543/79600/164832/2737/55906/10215/64843/161357/5727/401/79659/3670/8022/2636/167826",15
"GO:0021602","cranial nerve morphogenesis","15/4550","31/18860",0.483870967741935,2.00567174760723,3.15986610622913,0.00281853074266432,0.0346914398125292,0.029119984312728,"2047/5205/6405/2737/3212/3198/3211/2048/3213/5076/3737/401/10371/1141/497189",15
"GO:0001754","eye photoreceptor cell differentiation","23/4550","55/18860",0.418181818181818,1.73338661338661,3.07130442898821,0.00282547148352648,0.0346914398125292,0.029119984312728,"30812/123016/585/5080/4851/23287/10002/57010/6101/8842/7068/10083/7422/6662/7287/148398/25794/2779/4693/6096/7054/344658/118427",23
"GO:0008608","attachment of spindle microtubules to kinetochore","23/4550","55/18860",0.418181818181818,1.73338661338661,3.07130442898821,0.00282547148352648,0.0346914398125292,0.029119984312728,"55143/10403/11004/9212/220134/151648/221150/27436/332/3619/81620/90417/1062/83540/983/891/147841/57082/10615/4751/57405/8379/56155",23
"GO:0007288","sperm axoneme assembly","16/4550","34/18860",0.470588235294118,1.95061409179056,3.1283107782146,0.00294453791527704,0.0360776270855383,0.0302835494994905,"80127/90506/79846/79925/644890/84223/80217/54970/9576/55779/132954/159686/9148/255101/286464/50487",16
"GO:0060041","retina development in camera-type eye","61/4550","183/18860",0.333333333333333,1.38168498168498,2.92564932310211,0.0029551650135699,0.0360776270855383,0.0302835494994905,"30812/123016/22901/585/5080/658/4851/7101/23287/10002/6496/4781/220202/6505/343472/2916/57010/6101/1261/8842/343035/9355/5818/56853/7068/6121/94137/10083/5629/55636/51761/1545/6662/284217/7021/5076/7287/5145/148398/25806/2823/1746/2353/2779/4693/5158/50937/149461/6247/10319/43/1641/6096/84465/338917/121643/1745/344658/256297/5078/5458",61
"GO:0050679","positive regulation of epithelial cell proliferation","72/4550","222/18860",0.324324324324324,1.34434214434214,2.91012889338324,0.00295721134914792,0.0360776270855383,0.0302835494994905,"7494/2066/367/1749/1750/6664/80139/7051/185/1956/4851/54959/2255/1001/6489/128239/7039/8091/6608/2065/8324/5578/4321/79805/116844/9076/7060/2624/654/9982/57804/1893/90070/7124/652/1960/595/3651/2301/374/7422/5629/1482/130497/6662/4609/9420/283/5076/2254/3249/255324/51738/6369/6331/10344/6352/4838/4613/6869/653/406903/7857/7476/442891/100506013/407019/84432/3605/137814/3167/49860",72
"GO:0009994","oocyte differentiation","28/4550","71/18860",0.394366197183099,1.63466955579632,3.02113560474774,0.0029615530025237,0.0360776270855383,0.0302835494994905,"9319/26271/646/994/8549/6790/596/1761/10361/891/2661/675/646799/23318/284071/221400/283/402381/1618/668/1906/344018/54937/56165/326340/2528/4880/122042",28
"GO:0048483","autonomic nervous system development","20/4550","46/18860",0.434782608695652,1.8021978021978,3.07160259270585,0.00302547738647038,0.0364947584834491,0.0306336894714591,"30812/2625/2676/6664/5979/6532/6663/6405/51052/3212/429/3211/2637/7412/7021/401/3642/10371/9464/8929",20
